Report Date,FORESADDLE PRICE,FORESADDLE CHANGE,FORESADDLE %,FORESADDLE WEIGHT
07/22/2014,385.9171,-2.0353,49.1600,33.4288
07/21/2014,387.9524,4.0695,49.1600,33.4288
07/18/2014,383.8829,-0.8538,49.1600,33.4288
07/17/2014,384.7367,0.7429,49.1600,33.4288
07/16/2014,383.9938,1.1778,49.1600,33.9204
07/15/2014,382.8160,-0.6857,49.1600,33.9204
07/14/2014,383.5017,-1.4044,49.1600,33.9204
07/11/2014,384.9061,-0.5048,49.1600,33.9204
07/10/2014,385.4109,-0.7457,49.1600,33.9204
07/09/2014,386.1566,-1.4844,49.1600,34.9036
07/08/2014,387.6410,-1.0267,49.1600,34.9036
07/07/2014,388.6677,4.1075,49.1600,34.9036
07/03/2014,384.5602,1.5154,49.1600,34.9036
07/02/2014,383.0448,-0.4127,49.1600,35.3952
07/01/2014,383.4575,1.5127,49.1600,35.3952
06/30/2014,381.9448,-1.8157,49.1600,35.3952
06/27/2014,383.7605,1.0718,49.1600,35.3952
06/26/2014,382.6887,1.1407,49.1600,35.3952
06/25/2014,381.5480,0.4010,49.1600,35.8868
06/24/2014,381.1470,0.4369,49.1600,35.8868
06/23/2014,380.7101,1.0911,49.1600,35.8868
06/20/2014,379.6190,-0.8602,49.1600,35.8868
06/19/2014,380.4792,-2.6135,49.1600,35.8868
06/18/2014,383.0927,0.4321,49.1600,36.3784
06/17/2014,382.6606,-0.2059,49.1600,36.3784
06/16/2014,382.8665,-0.2667,49.1600,36.3784
06/13/2014,383.1332,-4.2179,49.1600,36.3784
06/12/2014,387.3511,1.6103,49.1600,36.3784
06/11/2014,385.7408,-1.2047,49.1600,35.8868
06/10/2014,386.9455,-1.1704,49.1600,35.8868
06/09/2014,388.1159,0.6236,49.1600,35.8868
06/06/2014,387.4923,3.0667,49.1600,35.8868
06/05/2014,384.4256,-0.3586,49.1600,35.8868
06/04/2014,384.7842,0.8740,49.1600,35.8868
06/03/2014,383.9102,2.0141,49.1600,35.8868
06/02/2014,381.8961,-0.3947,49.1600,35.8868
05/30/2014,382.2908,-2.1713,49.1600,35.8868
05/29/2014,384.4621,-0.1550,49.1600,35.8868
05/28/2014,384.6171,-0.3595,49.1600,36.3784
05/27/2014,384.9766,-0.8343,49.1600,36.3784
05/23/2014,385.8109,-1.1991,49.1600,36.3784
05/22/2014,387.0100,0.8660,49.1600,36.3784
05/21/2014,386.1440,-1.5570,49.1600,36.3784
05/20/2014,387.7010,-2.2233,49.1600,36.3784
05/19/2014,389.9243,-1.7528,49.1600,36.3784
05/16/2014,391.6771,-0.6462,49.1600,36.3784
05/15/2014,392.3233,-1.4073,49.1600,36.3784
05/14/2014,393.7306,0.8521,49.1600,36.3784
05/13/2014,392.8785,0.4115,49.1600,36.3784
05/12/2014,392.4670,1.0372,49.1600,36.3784
05/09/2014,391.4298,-0.0408,49.1600,36.3784
05/08/2014,391.4706,-0.5000,49.1600,36.3784
05/07/2014,391.9706,1.3204,49.1600,31.4624
05/06/2014,390.6502,-1.1427,49.1600,31.4624
05/05/2014,391.7929,-0.0458,49.1600,31.4624
05/02/2014,391.8387,1.9108,49.1600,31.4624
05/01/2014,389.9279,-0.1405,49.1600,31.4624
04/30/2014,390.0684,-1.4739,49.1600,34.4120
04/29/2014,391.5423,-0.6573,49.1600,34.4120
04/28/2014,392.1996,-0.8547,49.1600,34.4120
04/25/2014,393.0543,-1.1404,49.1600,34.4120
04/24/2014,394.1947,2.1066,49.1600,34.4120
04/23/2014,392.0881,-0.4768,49.1600,35.3952
04/22/2014,392.5649,0.9499,49.1600,35.3952
04/21/2014,391.6150,1.1973,49.1600,35.3952
04/18/2014,390.4177,0.4963,49.1600,35.3952
04/17/2014,389.9214,-3.1016,49.1600,35.3952
04/16/2014,393.0230,-0.3762,49.1600,34.9036
04/15/2014,393.3992,-1.6608,49.1600,34.9036
04/14/2014,395.0600,-1.9349,49.1600,34.9036
04/11/2014,396.9949,1.4179,49.1600,34.9036
04/10/2014,395.5770,3.4610,49.1600,34.9036
04/09/2014,392.1160,-0.3645,49.1600,34.9036
04/08/2014,392.4805,-0.1470,49.1600,34.9036
04/07/2014,392.6275,1.0160,49.1600,34.9036
04/04/2014,391.6115,-0.9240,49.1600,34.9036
04/03/2014,392.5355,-1.4488,49.1600,34.9036
04/02/2014,393.9843,1.2974,49.1600,34.9036
04/01/2014,392.6869,-0.0502,49.1600,34.9036
03/31/2014,392.7371,-2.9301,49.1600,34.9036
03/28/2014,395.6672,2.1771,49.1600,34.9036
03/27/2014,393.4901,-1.1987,49.1600,34.9036
03/26/2014,394.6888,-0.3992,49.1600,34.9036
03/25/2014,395.0880,0.7578,49.1600,34.9036
03/24/2014,394.3302,0.8912,49.1600,34.9036
03/21/2014,393.4390,-1.9469,49.1600,34.9036
03/20/2014,395.3859,0.4317,49.1600,34.9036
03/19/2014,394.9542,0.8715,49.1600,34.9036
03/18/2014,394.0827,2.4647,49.1600,34.9036
03/17/2014,391.6180,-1.6967,49.1600,34.9036
03/14/2014,393.3147,1.5357,49.1600,34.9036
03/13/2014,391.7790,-0.2305,49.1600,34.9036
03/12/2014,392.0095,-1.7690,49.1600,34.4120
03/11/2014,393.7785,-3.8926,49.1600,34.4120
03/10/2014,397.6711,1.2463,49.1600,34.4120
03/07/2014,396.4248,-3.3314,49.1600,34.4120
03/06/2014,399.7562,2.1995,49.1600,34.4120
03/05/2014,397.5567,-0.8294,49.1600,34.9036
03/04/2014,398.3861,5.1915,49.1600,34.9036
03/03/2014,393.1946,-0.7867,49.1600,34.9036
02/28/2014,393.9813,-3.6159,49.1600,34.9036
02/27/2014,397.5972,1.0029,49.1600,34.9036
02/26/2014,396.5943,-0.7294,49.1600,34.4120
02/25/2014,397.3237,-0.2291,49.1600,34.4120
02/24/2014,397.5528,1.3064,49.1600,34.4120
02/21/2014,396.2464,-0.3398,49.1600,34.4120
02/20/2014,396.5862,0.6034,49.1600,34.4120
02/19/2014,395.9828,-0.5619,49.1600,34.4120
02/18/2014,396.5447,-1.3514,49.1600,34.4120
02/17/2014,397.8961,4.4537,49.1600,34.4120
02/14/2014,393.4424,0.9890,49.1600,34.4120
02/13/2014,392.4534,-1.0021,49.1600,34.4120
02/12/2014,393.4555,2.1083,49.1600,34.9036
02/11/2014,391.3472,0.7740,49.1600,34.9036
02/10/2014,390.5732,-1.2815,49.1600,34.9036
02/07/2014,391.8547,4.0659,49.1600,34.9036
02/06/2014,387.7888,2.4217,49.1600,34.9036
02/05/2014,385.3671,0.2057,49.1600,34.4120
02/04/2014,385.1614,-0.2840,49.1600,34.4120
02/03/2014,385.4454,0.8631,49.1600,34.4120
01/31/2014,384.5823,-1.0031,49.1600,34.4120
01/30/2014,385.5854,0.3366,49.1600,34.4120
01/29/2014,385.2488,2.2368,49.1600,34.4120
01/28/2014,383.0120,2.3618,49.1600,34.4120
01/27/2014,380.6502,-4.0910,49.1600,34.4120
01/24/2014,384.7412,-0.8627,49.1600,34.4120
01/23/2014,385.6039,0.2732,49.1600,34.4120
01/22/2014,385.3307,-1.9754,49.1600,33.4288
01/21/2014,387.3061,0.5092,49.1600,33.4288
01/20/2014,386.7969,5.0209,49.1600,33.4288
01/17/2014,381.7760,-1.2932,49.1600,33.4288
01/16/2014,383.0692,-5.9091,49.1600,33.4288
01/15/2014,388.9783,-2.7791,49.1600,32.9372
01/14/2014,391.7574,1.5791,49.1600,32.9372
01/13/2014,390.1783,-0.4933,49.1600,32.9372
01/10/2014,390.6716,2.4008,49.1600,32.9372
01/09/2014,388.2708,2.5590,49.1600,32.4456
01/08/2014,385.7118,3.7215,49.1600,32.4456
01/07/2014,381.9903,2.1999,49.1600,32.4456
01/06/2014,379.7904,2.4956,49.1600,32.4456
01/03/2014,377.2948,-7.1452,49.2029,32.4740
01/02/2014,384.4400,-0.1726,49.2029,32.4740
12/31/2013,384.6126,1.0192,49.2029,32.9659
12/30/2013,383.5934,4.0891,49.2029,32.9659
12/27/2013,379.5043,4.9047,49.2029,32.9659
12/26/2013,374.5996,-3.0576,49.2029,32.9659
12/24/2013,377.6572,-0.0506,49.2029,32.9659
12/23/2013,377.7078,1.4900,49.2029,32.9659
12/20/2013,376.2178,0.0444,49.2029,32.9659
12/19/2013,376.1734,3.4451,49.2029,32.9659
12/18/2013,372.7283,0.4888,49.2029,32.4740
12/17/2013,372.2395,-1.6019,49.2029,32.4740
12/16/2013,373.8414,1.4911,49.2029,32.4740
12/13/2013,372.3503,1.2823,49.2029,32.4740
12/12/2013,371.0680,3.8003,49.2029,32.4740
12/11/2013,367.2677,-0.9057,49.2029,32.4740
12/10/2013,368.1734,-0.1015,49.2029,32.4740
12/09/2013,368.2749,-0.3781,49.2029,32.4740
12/06/2013,368.6530,0.3663,49.2029,32.4740
12/05/2013,368.2867,0.7445,49.2029,32.4740
12/04/2013,367.5422,3.5089,49.2029,32.4740
12/03/2013,364.0333,2.9375,49.2029,32.4740
12/02/2013,361.0958,5.7452,49.2029,32.4740
11/29/2013,355.3506,2.8395,49.2029,32.4740
11/27/2013,352.5111,8.8703,49.2029,31.9818
11/26/2013,343.6408,2.4455,49.2029,31.9818
11/22/2013,340.5187,1.0312,49.2029,31.9818
11/21/2013,339.4875,-7.3884,49.2029,31.9818
11/20/2013,346.8759,2.8992,49.2029,31.9818
11/19/2013,343.9767,-1.2393,49.2029,31.9818
11/18/2013,345.2160,3.6030,49.2029,31.9818
11/15/2013,341.6130,0.5305,49.2029,31.9818
11/14/2013,341.0825,1.4783,49.2029,31.9818
11/13/2013,339.6042,4.4770,49.2029,32.4740
11/12/2013,335.1272,5.3590,49.2029,32.4740
11/08/2013,329.7682,6.6673,49.2029,32.4740
11/07/2013,323.1009,1.8643,49.2029,32.4740
11/06/2013,321.2366,0.0747,49.2029,30.9979
11/05/2013,321.1619,1.6591,49.2029,30.9979
11/04/2013,319.5028,3.2831,49.2029,30.9979
10/31/2013,306.6138,2.0628,49.2029,30.9979
10/30/2013,304.5510,3.2843,49.2029,31.4899
10/29/2013,301.2667,0.0519,49.2029,31.4899
10/28/2013,301.2148,1.8818,49.2029,31.4899
10/25/2013,299.3330,6.2901,49.2029,31.4899
10/24/2013,293.0429,0.5095,49.2029,31.4899
10/23/2013,292.5334,3.8395,49.2029,31.4899
10/22/2013,288.6939,3.1939,49.2029,31.9818
10/21/2013,285.5000,-0.2670,49.2029,31.9818
10/18/2013,285.7670,3.7706,49.2029,31.4899
10/17/2013,281.9964,5.8097,49.2029,31.4899
09/30/2013,276.1867,-0.8618,49.2029,31.4899
09/27/2013,277.0485,3.7977,49.2029,31.4899
09/26/2013,273.2508,0.5179,49.2029,31.4899
09/25/2013,272.7329,2.1645,49.2029,31.9818
09/24/2013,270.5684,-3.1423,49.2029,31.9818
09/23/2013,273.7107,2.4403,49.2029,31.9818
09/20/2013,271.2704,2.5984,49.2029,31.9818
09/19/2013,268.6720,0.1035,49.2029,31.9818
09/18/2013,268.5685,2.3749,49.2029,32.9659
09/17/2013,266.1936,0.8935,49.2029,32.9659
09/16/2013,265.3001,-1.6207,49.2029,32.9659
09/13/2013,266.9208,-2.0505,49.2029,32.9659
09/12/2013,268.9713,-6.5668,49.2029,32.9659
09/11/2013,275.5381,0.2581,49.2029,33.4580
09/10/2013,275.2800,0.4956,49.2029,33.4580
09/09/2013,274.7844,1.0371,49.2029,33.4580
09/06/2013,273.7473,9.8403,49.2029,33.4580
09/05/2013,263.9070,2.1474,49.2029,33.4580
09/04/2013,261.7596,-0.4829,49.2029,33.9500
09/03/2013,262.2425,-1.4522,49.2029,33.9500
08/30/2013,263.6947,3.2013,49.2029,33.9500
08/29/2013,260.4934,-1.7096,49.2029,33.9500
08/28/2013,262.2030,-1.2432,49.2029,32.9659
08/27/2013,263.4462,-3.0525,49.2029,32.9659
08/26/2013,266.4987,-7.3904,49.2029,32.9659
08/23/2013,273.8891,5.3834,49.2029,32.9659
08/22/2013,268.5057,-7.5885,49.2029,32.9659
08/21/2013,276.0942,2.1630,49.2029,33.4580
08/20/2013,273.7194,0.1789,49.2029,33.4580
08/19/2013,273.5405,2.8621,49.2029,33.4580
08/16/2013,270.6784,4.1266,49.2029,33.4580
08/15/2013,266.5518,-0.5255,49.2029,33.4580
08/14/2013,267.0773,2.5046,49.2029,33.9500
08/13/2013,264.5727,1.9268,49.2029,33.9500
08/12/2013,262.6459,3.5590,49.2029,33.9500
08/09/2013,259.0869,3.9472,49.2029,33.9500
08/08/2013,255.1397,-1.7464,49.2029,33.4580
08/07/2013,256.8861,-0.5307,49.2029,33.4580
08/06/2013,257.4168,-2.2518,49.2029,33.4580
08/05/2013,259.6686,-5.2729,49.2029,33.4580
08/02/2013,264.9415,0.8853,49.2029,33.4580
08/01/2013,264.0562,-4.9778,49.2029,33.4580
07/31/2013,269.0340,0.7491,49.2029,32.9659
07/30/2013,268.2849,-1.7928,49.2029,32.9659
07/29/2013,270.0777,3.0387,49.2029,32.9659
07/26/2013,267.0390,5.5113,49.2029,32.9659
07/25/2013,261.5277,-1.8056,49.2029,32.9659
07/24/2013,263.3333,-1.7456,49.2029,35.4261
07/23/2013,265.0789,-2.7370,49.2029,35.4261
07/22/2013,267.8159,-2.9911,49.2029,35.4261
07/19/2013,270.8070,3.7680,49.2029,35.4261
07/18/2013,267.0390,-5.3067,49.2029,35.4261
07/17/2013,272.3457,1.4929,49.2029,35.4261
07/16/2013,270.8528,2.0430,49.2029,35.4261
07/15/2013,268.8098,1.3648,49.2029,35.4261
07/12/2013,267.4450,0.3597,49.2029,35.4261
07/10/2013,265.3343,0.3852,49.2029,34.9340
07/09/2013,264.9491,-3.9264,49.2029,34.9340
07/08/2013,268.8755,-1.7223,49.2029,34.9340
07/05/2013,270.5978,-2.5749,49.2029,34.9340
07/03/2013,273.1727,3.6211,49.2029,34.9340
07/02/2013,269.5516,-2.9376,49.2029,34.9340
07/01/2013,272.4892,-2.0835,49.2029,34.9340
06/28/2013,274.5727,7.2358,49.2029,34.9340
06/27/2013,267.3369,-1.5686,49.2029,34.9340
06/26/2013,268.9055,-2.2461,49.2029,35.4261
06/25/2013,271.1516,-0.6077,49.2029,35.4261
06/24/2013,271.7593,2.5445,49.2029,35.4261
06/21/2013,269.2148,0.7441,49.2029,35.4261
06/20/2013,268.4707,-0.8434,49.2029,35.4261
06/19/2013,269.3141,1.2186,49.2029,34.9340
06/18/2013,268.0955,-0.2467,49.2029,34.9340
06/17/2013,268.3422,0.5988,49.2029,34.9340
06/14/2013,267.7434,1.9937,49.2029,34.9340
06/13/2013,265.7497,-0.6559,49.2029,35.4261
06/12/2013,266.4056,1.7366,49.2029,35.4261
06/11/2013,264.6690,-0.7144,49.2029,35.4261
06/10/2013,265.3834,0.0478,49.2029,35.4261
06/07/2013,265.3356,2.0777,49.2029,35.4261
06/06/2013,263.2579,-0.5355,49.2029,35.4261
06/05/2013,263.7934,-0.9263,49.2029,36.4102
06/04/2013,264.7197,1.1171,49.2029,36.4102
05/30/2013,270.2367,1.2316,49.2029,34.9340
05/29/2013,269.0051,-4.9386,49.2029,34.9340
05/28/2013,273.9437,0.5423,49.2029,34.9340
05/24/2013,273.4014,3.3255,49.2029,34.9340
05/23/2013,270.0759,-1.6250,49.2029,34.9340
05/22/2013,271.7009,1.0824,49.2029,32.4740
05/21/2013,270.6185,0.8127,49.2029,32.4740
05/20/2013,269.8058,-0.7628,49.2029,32.4740
05/17/2013,270.5686,2.7231,49.2029,32.4740
05/16/2013,267.8455,0.1559,49.2029,34.9340
05/15/2013,267.6896,1.8133,49.2029,34.9340
05/14/2013,265.8763,-3.3594,49.2029,34.9340
05/13/2013,269.2357,1.8605,49.2029,34.9340
05/10/2013,267.3752,-0.7519,49.2029,34.9340
05/09/2013,268.1271,-2.4847,49.2029,36.9023
05/08/2013,270.6118,0.7361,49.2029,36.9023
05/07/2013,269.8757,-4.0537,49.2029,36.9023
05/06/2013,273.9294,3.7580,49.2029,36.9023
05/03/2013,270.1714,2.0080,49.2029,36.9023
05/02/2013,268.1634,-0.6688,49.2029,36.9023
05/01/2013,268.8322,1.3741,49.2029,36.9023
04/30/2013,267.4581,-1.6388,49.2029,36.9023
04/29/2013,269.0969,-5.0266,49.2029,36.9023
04/26/2013,274.1235,-0.2430,49.2029,36.9023
04/25/2013,274.3665,0.9165,49.2029,36.9023
04/24/2013,273.4500,-0.2753,49.2029,36.4102
04/23/2013,273.7253,-1.4897,49.2029,36.4102
04/22/2013,275.2150,0.5916,49.2029,36.4102
04/19/2013,274.6234,0.0155,49.2029,36.4102
04/18/2013,274.6079,-0.5053,49.2029,33.4580
04/17/2013,275.1132,-0.8461,49.2029,33.4580
04/16/2013,275.9593,-1.8508,49.2029,33.4580
04/15/2013,277.8101,2.7378,49.2029,33.4580
04/12/2013,275.0723,0.2967,49.2029,33.4580
04/11/2013,274.7756,-1.3666,49.2029,33.4580
04/10/2013,276.1422,1.3510,49.2029,34.9340
04/09/2013,274.7912,1.5817,49.2029,35.4261
04/08/2013,273.2095,-1.8569,49.2029,35.4261
04/05/2013,275.0664,5.7628,49.2029,35.4261
04/04/2013,269.3036,-1.1204,49.2029,35.4261
04/03/2013,270.4240,0.4968,49.2029,35.4261
04/02/2013,269.9272,0.1356,49.2029,35.4261
04/01/2013,269.7916,-2.4099,49.2029,35.4261
03/29/2013,272.2015,-1.9405,49.2029,35.4261
03/28/2013,274.1420,0.1551,49.2029,35.4261
03/27/2013,273.9869,-4.3249,49.2029,35.9180
03/26/2013,278.3118,-2.5816,49.2029,35.9180
03/25/2013,280.8934,1.1353,49.2029,35.9180
03/22/2013,279.7581,4.6157,49.2029,35.9180
03/21/2013,275.1424,0.4391,49.2029,36.9023
03/20/2013,274.7033,8.3340,49.2029,36.9023
03/19/2013,266.3693,-0.6426,49.2029,36.9023
03/18/2013,267.0119,2.0676,49.2029,36.9023
03/15/2013,264.9443,2.9712,49.2029,36.9023
03/14/2013,261.9734,-1.6108,49.2029,35.9180
03/13/2013,263.5842,-5.3647,49.2029,35.9180
03/12/2013,268.9489,-4.5393,49.2029,35.9180
03/11/2013,273.4882,0.1011,49.2029,35.9180
03/08/2013,273.3871,-1.6013,49.2029,35.9180
03/07/2013,274.9884,-4.5277,49.2029,35.9180
03/06/2013,279.5161,1.7044,49.2029,35.4261
03/05/2013,277.8117,-0.4747,49.2029,35.4261
03/04/2013,278.2864,2.0936,49.2029,35.4261
03/01/2013,276.1928,-1.0754,49.2029,35.4261
02/28/2013,277.2682,-1.8056,49.2029,35.4261
02/27/2013,279.0738,2.2738,49.2029,34.9340
02/26/2013,276.8000,-0.3123,49.2029,34.9340
02/25/2013,277.1123,-2.2035,49.2029,34.9340
02/22/2013,279.3158,3.5169,49.2029,34.9340
02/21/2013,275.7989,1.5070,49.2029,35.9180
02/20/2013,274.2919,0.4494,49.2029,35.9180
02/19/2013,273.8425,-2.3936,49.2029,35.9180
02/15/2013,276.2361,-2.1576,49.2029,35.9180
02/14/2013,278.3937,2.7694,49.2029,34.9340
02/13/2013,275.6243,-7.9127,49.2029,34.9340
02/12/2013,283.5370,-1.3283,49.2029,34.9340
02/11/2013,284.8653,3.7764,49.2029,34.9340
02/08/2013,281.0889,8.0993,49.2029,34.9340
02/07/2013,272.9896,0.0115,49.2029,34.9340
02/06/2013,272.9781,-1.1956,49.2029,34.9340
02/05/2013,274.1737,-0.5397,49.2029,34.9340
02/04/2013,274.7134,0.7484,49.2029,34.9340
02/01/2013,273.9650,-0.8000,49.2029,34.9340
01/31/2013,274.7650,-2.6946,49.2029,34.9340
01/30/2013,277.4596,-1.7376,49.2029,34.9340
01/29/2013,279.1972,-0.0703,49.2029,34.9340
01/28/2013,279.2675,-3.8629,49.2029,34.9340
01/25/2013,283.1304,-1.5221,49.2029,34.9340
01/24/2013,284.6525,0.8193,49.2029,34.9340
01/23/2013,283.8332,0.8838,49.2029,35.4261
01/22/2013,282.9494,4.0299,49.2029,35.4261
01/18/2013,278.9195,2.7955,49.2029,35.4261
01/17/2013,276.1240,-2.2643,49.2029,35.4261
01/16/2013,278.3883,0.3823,49.2029,33.4580
01/15/2013,278.0060,1.2965,49.2029,33.4580
01/14/2013,276.7095,-7.9904,49.2029,33.4580
01/11/2013,284.6999,1.9234,49.2029,33.4580
01/10/2013,282.7765,-0.6628,49.2029,33.4580
01/09/2013,283.4393,-2.1005,49.2029,33.4580
01/08/2013,285.5398,1.1528,49.2029,33.4580
01/04/2013,280.3536,9.7786,49.2029,33.4580
01/03/2013,270.5750,-2.6925,49.2029,33.4580
01/02/2013,273.2675,0.7986,49.2029,34.4421
12/31/2012,272.4689,-4.4436,49.2029,34.4421
12/28/2012,276.9125,-4.9389,49.2029,34.4421
12/27/2012,281.8514,-3.1508,49.2029,34.4421
12/26/2012,285.0022,0.7389,49.2029,34.9340
12/21/2012,284.2633,1.8099,49.2029,34.9340
12/20/2012,282.4534,-1.7261,49.2029,34.9340
12/18/2012,284.0006,-0.2250,49.2029,34.9340
12/17/2012,284.2256,1.2751,49.2029,34.9340
12/14/2012,282.9505,3.2535,49.2029,34.9340
12/13/2012,279.6970,-1.9266,49.2029,34.9340
12/12/2012,281.6236,3.3899,49.2029,34.4421
12/11/2012,278.2337,0.1301,49.2029,34.4421
12/10/2012,278.1036,-0.8102,49.2029,34.4421
12/07/2012,278.9138,-0.6682,49.2029,34.4421
12/06/2012,279.5820,-2.3038,49.2029,34.4421
12/05/2012,281.8858,0.4144,49.2029,34.9340
12/04/2012,281.4714,-1.4157,49.2029,34.9340
12/03/2012,282.8871,-0.0891,49.2029,34.9340
11/30/2012,282.9762,1.3928,49.2029,34.9340
11/29/2012,281.5834,-0.8349,49.2029,34.9340
11/28/2012,282.4183,-5.3342,49.2029,33.9500
11/27/2012,287.7525,0.0486,49.2029,33.9500
11/26/2012,287.7039,1.6685,49.2029,33.9500
11/23/2012,286.0354,3.5890,49.2029,33.9500
11/21/2012,282.4464,2.1880,49.2029,35.4261
11/20/2012,280.2584,0.1218,49.2029,35.4261
11/19/2012,280.1366,0.3343,49.2029,35.4261
11/16/2012,279.8023,-0.1841,49.2029,35.4261
11/15/2012,279.9864,-2.3420,49.2029,35.4261
11/14/2012,282.3284,-3.6624,49.2029,32.9659
11/13/2012,285.9908,-0.2050,49.2029,32.9659
11/12/2012,286.1958,1.5153,49.2029,32.9659
11/09/2012,284.6805,0.2833,49.2029,32.9659
11/08/2012,284.3972,-1.4725,49.2029,32.9659
11/07/2012,285.8697,5.0112,49.2029,35.4261
11/06/2012,280.8585,2.1311,49.2029,35.4261
11/05/2012,278.7274,-0.4551,49.2029,35.4261
11/02/2012,279.1825,-1.6919,49.2029,35.4261
11/01/2012,280.8744,-3.5330,49.2029,35.4261
10/31/2012,284.4074,1.7078,49.2029,36.4102
10/30/2012,278.4817,-2.7580,49.2029,36.4102
10/29/2012,281.2397,2.2257,49.2029,36.4102
10/26/2012,279.0140,2.1920,49.2029,36.4102
10/25/2012,276.8220,-2.1629,49.2029,36.4102
10/24/2012,278.9849,-7.3196,49.2029,35.9180
10/23/2012,286.3045,-2.6527,49.2029,35.9180
10/22/2012,288.9572,-0.7052,49.2029,35.9180
10/19/2012,289.6624,1.1691,49.2029,35.9180
10/18/2012,288.4933,-0.6952,49.2029,35.9180
10/17/2012,289.1885,0.1413,49.2029,36.4102
10/16/2012,289.0472,-1.0708,49.2029,36.4102
10/15/2012,290.1180,-2.9053,49.2029,36.4102
10/11/2012,292.7719,-1.3772,49.2029,36.4102
10/10/2012,294.1491,-0.3891,49.2029,36.4102
10/09/2012,294.5382,0.2642,49.2029,36.4102
10/08/2012,294.2740,-3.4590,49.2029,36.4102
10/05/2012,297.7330,2.6834,49.2029,36.4102
10/04/2012,295.0496,-4.7712,49.2029,36.4102
10/03/2012,299.8208,3.3115,49.2029,36.9023
10/02/2012,296.5093,0.4466,49.2029,36.9023
10/01/2012,296.0627,2.3961,49.2029,36.9023
09/28/2012,293.6666,3.7595,49.2029,36.9023
09/27/2012,289.9071,-2.1767,49.2029,36.9023
09/26/2012,292.0838,-3.0764,49.2029,37.3942
09/25/2012,295.1602,-3.8159,49.2029,37.3942
09/24/2012,298.9761,4.1251,49.2029,37.3942
09/21/2012,294.8510,-0.4050,49.2029,37.3942
09/20/2012,295.2560,2.1838,49.2029,37.3942
09/19/2012,293.0722,0.5942,49.2029,36.4102
09/18/2012,292.4780,-1.0635,49.2029,36.4102
09/17/2012,293.5415,-0.2014,49.2029,36.4102
09/14/2012,293.7429,1.8063,49.2029,36.4102
09/13/2012,291.9366,-2.9594,49.2029,36.4102
09/12/2012,294.8960,0.9971,49.2029,35.9180
09/11/2012,293.8989,2.2223,49.2029,35.9180
09/10/2012,291.6766,1.8248,49.2029,35.9180
09/07/2012,289.8518,2.4231,49.2029,35.9180
09/06/2012,287.4287,-0.9178,49.2029,35.9180
09/05/2012,288.3465,1.9084,49.2029,33.9500
09/04/2012,286.4381,-2.2597,49.2029,33.9500
08/31/2012,288.6978,-3.1172,49.2029,33.9500
08/30/2012,291.8150,-1.2529,49.2029,33.9500
08/29/2012,293.0679,-7.5866,49.2029,35.9180
08/28/2012,300.6545,-0.0510,49.2029,35.9180
08/27/2012,300.7055,-1.1214,49.2029,35.9180
08/24/2012,301.8269,5.0098,49.2029,35.9180
08/23/2012,296.8171,-0.2248,49.2029,35.9180
08/22/2012,297.0419,6.7377,49.2029,36.9023
08/21/2012,290.3042,0.3655,49.2029,36.9023
08/20/2012,289.9387,-1.6494,49.2029,36.9023
08/17/2012,291.5881,0.7321,49.2029,36.9023
08/16/2012,290.8560,-2.3198,49.2029,36.9023
08/15/2012,293.1758,-1.1396,49.2029,35.4261
08/14/2012,294.3154,1.1422,49.2029,35.4261
08/13/2012,293.1732,0.7048,49.2029,35.4261
08/10/2012,292.4684,2.9101,49.2029,35.4261
08/09/2012,289.5583,-4.4446,49.2029,35.4261
08/08/2012,294.0029,0.6050,49.2029,34.9340
08/07/2012,293.3979,1.3758,49.2029,34.9340
08/06/2012,292.0221,-1.0577,49.2029,34.9340
08/03/2012,293.0798,0.8415,49.2029,34.9340
08/02/2012,292.2383,,49.2029,34.9340
08/01/2012,296.4028,0.6447,49.2029,35.4261
07/31/2012,295.7581,-3.4138,49.2029,35.4261
07/30/2012,299.1719,-2.1880,49.2029,35.4261
07/27/2012,301.3599,-3.7270,49.2029,35.4261
07/26/2012,305.0869,5.5626,49.2029,35.4261
07/25/2012,299.5243,0.2218,49.2029,37.3942
07/24/2012,299.3025,0.2877,49.2029,37.3942
07/23/2012,299.0148,0.2215,49.2029,37.3942
07/20/2012,298.7933,3.0572,49.2029,37.3942
07/19/2012,295.7361,-5.9596,49.2029,37.3942
07/17/2012,303.1373,-0.0422,49.2029,37.3942
07/16/2012,303.1795,-3.0948,49.2029,37.3942
07/13/2012,306.2743,0.4949,49.2029,37.3942
07/12/2012,305.7794,-1.3163,49.2029,37.3942
07/11/2012,307.0957,-0.7786,49.2029,37.3942
07/10/2012,307.8743,-3.8569,49.2029,37.3942
07/09/2012,290.2064,-22.6564,49.2029,37.3942
07/06/2012,312.8628,5.9496,49.2029,37.3942
07/05/2012,306.9132,-2.4546,49.2029,37.8862
07/03/2012,309.3678,-1.0602,49.2029,37.8862
07/02/2012,310.4280,4.5070,49.2029,37.8862
06/29/2012,305.9210,-2.3680,49.2029,37.8862
06/28/2012,308.2890,-0.7788,49.2029,37.8862
06/27/2012,309.0678,-0.7547,49.2029,38.3783
06/26/2012,309.8225,3.3102,49.2029,38.3783
06/25/2012,306.5123,-8.8623,49.2029,38.3783
06/22/2012,315.3746,-0.2306,49.2029,38.3783
06/21/2012,315.6052,2.4855,49.2029,38.3783
06/20/2012,313.1197,-0.7558,49.2029,38.8703
